OBJECTID;ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2
77;1;AFG;Afghanistan;8;Faryab;77;Qaysar
79;1;AFG;Afghanistan;9;Ghazni;79;Ab Band
80;1;AFG;Afghanistan;9;Ghazni;80;Ajristan
83;1;AFG;Afghanistan;9;Ghazni;83;Gelan
85;1;AFG;Afghanistan;9;Ghazni;85;Giro
88;1;AFG;Afghanistan;9;Ghazni;88;Malistan
90;1;AFG;Afghanistan;9;Ghazni;90;Nawa
91;1;AFG;Afghanistan;9;Ghazni;91;Nawur
92;1;AFG;Afghanistan;9;Ghazni;92;Qarabagh
93;1;AFG;Afghanistan;9;Ghazni;93;Zana Khan
95;1;AFG;Afghanistan;10;Ghor;95;Lal Wa Sarjangal
96;1;AFG;Afghanistan;10;Ghor;96;Pasaband
97;1;AFG;Afghanistan;10;Ghor;97;Saghar
98;1;AFG;Afghanistan;10;Ghor;98;Shahrak
99;1;AFG;Afghanistan;10;Ghor;99;Taywara
100;1;AFG;Afghanistan;10;Ghor;100;Tulak
101;1;AFG;Afghanistan;11;Hilmand;101;Bughran
102;1;AFG;Afghanistan;11;Hilmand;102;Disho
115;1;AFG;Afghanistan;12;Hirat;115;Chishti Sharif
116;1;AFG;Afghanistan;12;Hirat;116;Farsi
126;1;AFG;Afghanistan;12;Hirat;126;Obe
127;1;AFG;Afghanistan;12;Hirat;127;Pashtun Zarghun
131;1;AFG;Afghanistan;13;Jawzjan;131;Darzab
136;1;AFG;Afghanistan;13;Jawzjan;136;Mingajik
143;1;AFG;Afghanistan;14;Kabul;143;Istalif
146;1;AFG;Afghanistan;14;Kabul;146;Khaki Jabar
154;1;AFG;Afghanistan;15;Kandahar;154;Arghistan
156;1;AFG;Afghanistan;15;Kandahar;156;Ghorak
159;1;AFG;Afghanistan;15;Kandahar;159;Maruf
162;1;AFG;Afghanistan;15;Kandahar;162;Reg
163;1;AFG;Afghanistan;15;Kandahar;163;Shah Wali Kot
164;1;AFG;Afghanistan;15;Kandahar;164;Shorabak
166;1;AFG;Afghanistan;16;Kapisa;166;Alasay
167;1;AFG;Afghanistan;16;Kapisa;167;Kohband
170;1;AFG;Afghanistan;16;Kapisa;170;Nijrab
171;1;AFG;Afghanistan;16;Kapisa;171;Tagab
172;1;AFG;Afghanistan;17;Khost;172;Bak
177;1;AFG;Afghanistan;17;Khost;177;Musa Khel
178;1;AFG;Afghanistan;17;Khost;178;Nadir Shah Kot
179;1;AFG;Afghanistan;17;Khost;179;Qalandar
180;1;AFG;Afghanistan;17;Khost;180;Sabari
181;1;AFG;Afghanistan;17;Khost;181;Spera
182;1;AFG;Afghanistan;17;Khost;182;Tani
183;1;AFG;Afghanistan;17;Khost;183;Tere Zayi
185;1;AFG;Afghanistan;18;Kunar;185;Bar Kunar
186;1;AFG;Afghanistan;18;Kunar;186;Chapa Dara
187;1;AFG;Afghanistan;18;Kunar;187;Chawkay
188;1;AFG;Afghanistan;18;Kunar;188;Dangam
189;1;AFG;Afghanistan;18;Kunar;189;Dara-i-Pech
190;1;AFG;Afghanistan;18;Kunar;190;Khas Kunar
191;1;AFG;Afghanistan;18;Kunar;191;Marwara
192;1;AFG;Afghanistan;18;Kunar;192;Nali
193;1;AFG;Afghanistan;18;Kunar;193;Narang Wa Badil
194;1;AFG;Afghanistan;18;Kunar;194;Nurgal
195;1;AFG;Afghanistan;18;Kunar;195;Sirkanay
202;1;AFG;Afghanistan;19;Kunduz;202;Qala-I-Zal
203;1;AFG;Afghanistan;20;Laghman;203;Alingar
204;1;AFG;Afghanistan;20;Laghman;204;Alishing
205;1;AFG;Afghanistan;20;Laghman;205;Dawlat Shah
210;1;AFG;Afghanistan;21;Logar;210;Khushi
213;1;AFG;Afghanistan;22;Nangarhar;213;Achin
216;1;AFG;Afghanistan;22;Nangarhar;216;Dara-I-Nur
217;1;AFG;Afghanistan;22;Nangarhar;217;Dih Bala
219;1;AFG;Afghanistan;22;Nangarhar;219;Goshta
220;1;AFG;Afghanistan;22;Nangarhar;220;Hisarak
223;1;AFG;Afghanistan;22;Nangarhar;223;Khogyani
224;1;AFG;Afghanistan;22;Nangarhar;224;Kuz Kunar
227;1;AFG;Afghanistan;22;Nangarhar;227;Nazyan
228;1;AFG;Afghanistan;22;Nangarhar;228;Pachir Wa Agam
230;1;AFG;Afghanistan;22;Nangarhar;230;Sherzad
238;1;AFG;Afghanistan;24;Nuristan;238;Bargi Matal
239;1;AFG;Afghanistan;24;Nuristan;239;Kamdesh
240;1;AFG;Afghanistan;24;Nuristan;240;Mandol
242;1;AFG;Afghanistan;24;Nuristan;242;Wama
243;1;AFG;Afghanistan;24;Nuristan;243;Waygal
244;1;AFG;Afghanistan;25;Paktika;244;Burmul
245;1;AFG;Afghanistan;25;Paktika;245;Dila
246;1;AFG;Afghanistan;25;Paktika;246;Gayan
247;1;AFG;Afghanistan;25;Paktika;247;Gomal
248;1;AFG;Afghanistan;25;Paktika;248;Mata Khan
249;1;AFG;Afghanistan;25;Paktika;249;Nika
250;1;AFG;Afghanistan;25;Paktika;250;Omna
252;1;AFG;Afghanistan;25;Paktika;252;Sarobi
255;1;AFG;Afghanistan;25;Paktika;255;Wazakhwa
256;1;AFG;Afghanistan;25;Paktika;256;Wolmamay
257;1;AFG;Afghanistan;25;Paktika;257;Zarghun Shahr
258;1;AFG;Afghanistan;25;Paktika;258;Ziluk
259;1;AFG;Afghanistan;26;Paktya;259;Azro
260;1;AFG;Afghanistan;26;Paktya;260;Chamkani
261;1;AFG;Afghanistan;26;Paktya;261;Dand Wa Patan
263;1;AFG;Afghanistan;26;Paktya;263;Jadran
264;1;AFG;Afghanistan;26;Paktya;264;Jaji
265;1;AFG;Afghanistan;26;Paktya;265;Jani Khel
266;1;AFG;Afghanistan;26;Paktya;266;Lija Mangal
267;1;AFG;Afghanistan;26;Paktya;267;Sayid Karam
268;1;AFG;Afghanistan;26;Paktya;268;Shamul
269;1;AFG;Afghanistan;26;Paktya;269;Shwak
270;1;AFG;Afghanistan;26;Paktya;270;Zurmat
271;1;AFG;Afghanistan;27;Panjshir;271;Hisa-I-Awali Panjsher
272;1;AFG;Afghanistan;27;Panjshir;272;Hisa-I-Duwum Panjsher
276;1;AFG;Afghanistan;28;Parwan;276;Ghorband
278;1;AFG;Afghanistan;28;Parwan;278;Kohi Safi
280;1;AFG;Afghanistan;28;Parwan;280;Shekh Ali
281;1;AFG;Afghanistan;28;Parwan;281;Shinwari
282;1;AFG;Afghanistan;28;Parwan;282;Surkhi Parsa
284;1;AFG;Afghanistan;29;Samangan;284;Dara-i-Suf
285;1;AFG;Afghanistan;29;Samangan;285;Hazrati Sultan
286;1;AFG;Afghanistan;29;Samangan;286;Khuram Wa Sarbagh
287;1;AFG;Afghanistan;29;Samangan;287;Royi Du Ab
288;1;AFG;Afghanistan;30;Sari Pul;288;Balkhab
289;1;AFG;Afghanistan;30;Sari Pul;289;Kohistanat
290;1;AFG;Afghanistan;30;Sari Pul;290;Sangcharak
292;1;AFG;Afghanistan;30;Sari Pul;292;Sayyad
293;1;AFG;Afghanistan;30;Sari Pul;293;Sozma Qala
294;1;AFG;Afghanistan;31;Takhar;294;Bangi
296;1;AFG;Afghanistan;31;Takhar;296;Chal
298;1;AFG;Afghanistan;31;Takhar;298;Farkhar
299;1;AFG;Afghanistan;31;Takhar;299;Ishkamish
300;1;AFG;Afghanistan;31;Takhar;300;Kalafgan
304;1;AFG;Afghanistan;31;Takhar;304;Warsaj
306;1;AFG;Afghanistan;32;Uruzgan;306;Chora
308;1;AFG;Afghanistan;32;Uruzgan;308;Khas Uruzgan
309;1;AFG;Afghanistan;32;Uruzgan;309;Nesh
310;1;AFG;Afghanistan;32;Uruzgan;310;Shahidi Hasas
313;1;AFG;Afghanistan;33;Wardak;313;Daymirdad
314;1;AFG;Afghanistan;33;Wardak;314;Hisa-i-Awali Bihsud
315;1;AFG;Afghanistan;33;Wardak;315;Jalrez
316;1;AFG;Afghanistan;33;Wardak;316;Markazi Bihsud
318;1;AFG;Afghanistan;33;Wardak;318;Nirkh
319;1;AFG;Afghanistan;33;Wardak;319;Sayid Abad
321;1;AFG;Afghanistan;34;Zabul;321;Atghar
323;1;AFG;Afghanistan;34;Zabul;323;Mizan
326;1;AFG;Afghanistan;34;Zabul;326;Shamul zayi
328;1;AFG;Afghanistan;34;Zabul;328;Tarnak Wa Jaldak
1673;5;DZA;Algeria;43;Tiaret;1308;Madna
1740;5;DZA;Algeria;46;Tissemsilt;1375;Maacem
1880;6;ASM;American Samoa;3;Unorganized;11;Rose Island
1881;6;ASM;American Samoa;3;Unorganized;12;Swains
1890;8;AGO;Angola;1;Bengo;5;Nambuangongo
1902;8;AGO;Angola;3;Bié;17;Catabola
1903;8;AGO;Angola;3;Bié;18;Chinguar
1905;8;AGO;Angola;3;Bié;20;Cuemba
1909;8;AGO;Angola;4;Cabinda;24;Belize
1920;8;AGO;Angola;5;Cuando Cubango;35;Nancova
1921;8;AGO;Angola;5;Cuando Cubango;36;Rivungo
1922;8;AGO;Angola;6;Cuanza Norte;37;Ambaca
1923;8;AGO;Angola;6;Cuanza Norte;38;Banga
1924;8;AGO;Angola;6;Cuanza Norte;39;Bolongongo
1925;8;AGO;Angola;6;Cuanza Norte;40;Bula Atumba
1928;8;AGO;Angola;6;Cuanza Norte;43;Dembos
1929;8;AGO;Angola;6;Cuanza Norte;44;Golungo Alto
1930;8;AGO;Angola;6;Cuanza Norte;45;Lucala
1931;8;AGO;Angola;6;Cuanza Norte;46;Ngonguembo
1932;8;AGO;Angola;6;Cuanza Norte;47;Pango Aluquém
1933;8;AGO;Angola;6;Cuanza Norte;48;Quiculungo
1934;8;AGO;Angola;6;Cuanza Norte;49;Samba Cajú
1936;8;AGO;Angola;7;Cuanza Sul;51;Cassongue
1938;8;AGO;Angola;7;Cuanza Sul;53;Ebo
1942;8;AGO;Angola;7;Cuanza Sul;57;Quibala
1943;8;AGO;Angola;7;Cuanza Sul;58;Quilenda
1950;8;AGO;Angola;8;Cunene;65;Cuvelai
1953;8;AGO;Angola;9;Huíla;68;Caconda
1954;8;AGO;Angola;9;Huíla;69;Caluquembe
1957;8;AGO;Angola;9;Huíla;72;Chipindo
1958;8;AGO;Angola;9;Huíla;73;Gambos
1966;8;AGO;Angola;10;Huambo;81;Bailundo
1968;8;AGO;Angola;10;Huambo;83;Catchiungo
1971;8;AGO;Angola;10;Huambo;86;Londuimbale
1972;8;AGO;Angola;10;Huambo;87;Longonjo
1973;8;AGO;Angola;10;Huambo;88;Mungo
1974;8;AGO;Angola;10;Huambo;89;Tchicala-Tcholoanga
1975;8;AGO;Angola;10;Huambo;90;Tchindjenje
1976;8;AGO;Angola;10;Huambo;91;Ukuma
1991;8;AGO;Angola;12;Lunda Norte;106;Cuilo
1992;8;AGO;Angola;12;Lunda Norte;107;Lubalo
1995;8;AGO;Angola;13;Lunda Sul;110;Cacolo
1996;8;AGO;Angola;13;Lunda Sul;111;Dala
1997;8;AGO;Angola;13;Lunda Sul;112;Muconda
2000;8;AGO;Angola;14;Malanje;115;Calandula
2001;8;AGO;Angola;14;Malanje;116;Cambundi-Catembo
2002;8;AGO;Angola;14;Malanje;117;Cangandala
2003;8;AGO;Angola;14;Malanje;118;Caombo
2004;8;AGO;Angola;14;Malanje;119;Cuaba Nzogo
2005;8;AGO;Angola;14;Malanje;120;Cunda-dia-Baza
2006;8;AGO;Angola;14;Malanje;121;Luquembo
2008;8;AGO;Angola;14;Malanje;123;Marimba
2010;8;AGO;Angola;14;Malanje;125;Mucari
2011;8;AGO;Angola;14;Malanje;126;Quela
2012;8;AGO;Angola;14;Malanje;127;Quirima
2014;8;AGO;Angola;15;Moxico;129;Camanongue
2016;8;AGO;Angola;15;Moxico;131;Léua
2019;8;AGO;Angola;15;Moxico;134;Luchazes
2023;8;AGO;Angola;16;Namibe;138;Camacuio
2026;8;AGO;Angola;16;Namibe;141;Virei
2027;8;AGO;Angola;17;Uíge;142;Alto Cauale
2028;8;AGO;Angola;17;Uíge;143;Ambuila
2029;8;AGO;Angola;17;Uíge;144;Bembe
2030;8;AGO;Angola;17;Uíge;145;Buengas
2031;8;AGO;Angola;17;Uíge;146;Bungo
2032;8;AGO;Angola;17;Uíge;147;Damba
2033;8;AGO;Angola;17;Uíge;148;Maquela do Zombo
2034;8;AGO;Angola;17;Uíge;149;Milunga
2035;8;AGO;Angola;17;Uíge;150;Mucaba
2037;8;AGO;Angola;17;Uíge;152;Puri
2038;8;AGO;Angola;17;Uíge;153;Quimbele
2039;8;AGO;Angola;17;Uíge;154;Quitexe
2040;8;AGO;Angola;17;Uíge;155;Sanza Pombo
2041;8;AGO;Angola;17;Uíge;156;Songo
2043;8;AGO;Angola;18;Zaire;158;Cuimba
2316;12;ARG;Argentina;10;Jujuy;268;Rinconada
2324;12;ARG;Argentina;10;Jujuy;276;Valle Grande
2552;15;AUS;Australia;1;Ashmore and Cartier Islands;1;n.a.1
2662;15;AUS;Australia;3;Coral Sea Islands;111;n.a.2
2775;15;AUS;Australia;5;New South Wales;224;Lord Howe Island
2873;15;AUS;Australia;6;Northern Territory;322;Arltarlpilta
2877;15;AUS;Australia;6;Northern Territory;326;Binjari
2901;15;AUS;Australia;6;Northern Territory;350;Jilkminggan
2923;15;AUS;Australia;6;Northern Territory;372;Nauiyu Nambiyu
2948;15;AUS;Australia;6;Northern Territory;397;Walingeri-Ngumpinku
2949;15;AUS;Australia;6;Northern Territory;398;Wallace Rockhole
2951;15;AUS;Australia;6;Northern Territory;400;Watiyawanu
3000;15;AUS;Australia;7;Queensland;449;Boigu
3072;15;AUS;Australia;7;Queensland;521;City - Inner
3101;15;AUS;Australia;7;Queensland;550;Dauan
3121;15;AUS;Australia;7;Queensland;570;Erub
3224;15;AUS;Australia;7;Queensland;673;Mapoon
3313;15;AUS;Australia;7;Queensland;762;Poruma
3385;15;AUS;Australia;7;Queensland;834;Ugar
3398;15;AUS;Australia;7;Queensland;847;Warraber
3424;15;AUS;Australia;7;Queensland;873;Wujal Wujal
3541;15;AUS;Australia;8;South Australia;990;Unincorp. Pirie
3546;15;AUS;Australia;8;South Australia;995;Unincorp. Yorke
3572;15;AUS;Australia;9;Tasmania;1021;Flinders
3586;15;AUS;Australia;9;Tasmania;1035;Macquarie Island
3695;15;AUS;Australia;10;Victoria;1144;Lady Julia Percy Island
3696;15;AUS;Australia;10;Victoria;1145;Lake Mountain Alpine Resort
3739;15;AUS;Australia;10;Victoria;1188;Mount Baw Baw Alpine Resort
3744;15;AUS;Australia;10;Victoria;1193;Moyne - North-West
3818;15;AUS;Australia;11;Western Australia;1267;Broomehill
3894;15;AUS;Australia;11;Western Australia;1343;Murchison
3896;15;AUS;Australia;11;Western Australia;1345;n.a.3
4086;17;AZE;Azerbaijan;5;Kalbajar-Lachin;42;Qubadli
4321;25;BEN;Benin;1;Alibori;4;Karimama
4323;25;BEN;Benin;1;Alibori;6;Segbana
4324;25;BEN;Benin;2;Atakora;7;Boukoumbé
4325;25;BEN;Benin;2;Atakora;8;Cobly
4327;25;BEN;Benin;2;Atakora;10;Kouandé
4328;25;BEN;Benin;2;Atakora;11;Matéri
4332;25;BEN;Benin;2;Atakora;15;Toucountouna
4342;25;BEN;Benin;4;Borgou;25;Kalalé
4345;25;BEN;Benin;4;Borgou;28;Pèrèrè
4347;25;BEN;Benin;4;Borgou;30;Sinendé
4348;25;BEN;Benin;4;Borgou;31;Tchaourou
4352;25;BEN;Benin;5;Collines;35;Ouèssè
4355;25;BEN;Benin;6;Donga;38;Bassila
4358;25;BEN;Benin;6;Donga;41;Ouaké
4363;25;BEN;Benin;7;Kouffo;46;Lalo
4380;25;BEN;Benin;11;Plateau;63;Adja-Ouèrè
4386;25;BEN;Benin;12;Zou;69;Agbangnizoun
4390;25;BEN;Benin;12;Zou;73;Ouinhi
4394;27;BTN;Bhutan;1;Bumthang;1;Chhoekhor
4395;27;BTN;Bhutan;1;Bumthang;2;Chhume
4396;27;BTN;Bhutan;1;Bumthang;3;Tang
4397;27;BTN;Bhutan;1;Bumthang;4;Ura
4402;27;BTN;Bhutan;2;Chhukha;9;Dungna
4404;27;BTN;Bhutan;2;Chhukha;11;Getana
4405;27;BTN;Bhutan;2;Chhukha;12;Logchina
4406;27;BTN;Bhutan;2;Chhukha;13;Metap
4409;27;BTN;Bhutan;3;Dagana;16;Deorali
4410;27;BTN;Bhutan;3;Dagana;17;Dorona
4411;27;BTN;Bhutan;3;Dagana;18;Drugyelgang
4412;27;BTN;Bhutan;3;Dagana;19;Gesarling
4413;27;BTN;Bhutan;3;Dagana;20;Gozhi
4414;27;BTN;Bhutan;3;Dagana;21;Kalidzingkha
4415;27;BTN;Bhutan;3;Dagana;22;Khipisa
4416;27;BTN;Bhutan;3;Dagana;23;Lajab
4417;27;BTN;Bhutan;3;Dagana;24;Lhamoizingkha
4418;27;BTN;Bhutan;3;Dagana;25;Nichula
4419;27;BTN;Bhutan;3;Dagana;26;Trashiding
4420;27;BTN;Bhutan;3;Dagana;27;Tsangkha
4421;27;BTN;Bhutan;3;Dagana;28;Tsendagang
4422;27;BTN;Bhutan;3;Dagana;29;Tseza
4423;27;BTN;Bhutan;4;Gasa;30;Goenkhame
4424;27;BTN;Bhutan;4;Gasa;31;Goenkhatoe
4425;27;BTN;Bhutan;4;Gasa;32;Laya
4426;27;BTN;Bhutan;4;Gasa;33;Lunana
4427;27;BTN;Bhutan;5;Haa;34;Bji
4428;27;BTN;Bhutan;5;Haa;35;Gakiling
4430;27;BTN;Bhutan;5;Haa;37;Sama
4431;27;BTN;Bhutan;5;Haa;38;Sombey
4433;27;BTN;Bhutan;6;Lhuentse;40;Gangzur
4434;27;BTN;Bhutan;6;Lhuentse;41;Jaray
4435;27;BTN;Bhutan;6;Lhuentse;42;Khoma
4436;27;BTN;Bhutan;6;Lhuentse;43;Kurtoe
4437;27;BTN;Bhutan;6;Lhuentse;44;Menbi
4438;27;BTN;Bhutan;6;Lhuentse;45;Metsho
4439;27;BTN;Bhutan;6;Lhuentse;46;Minjay
4440;27;BTN;Bhutan;6;Lhuentse;47;Tsenkhar
4441;27;BTN;Bhutan;7;Monggar;48;Balam
4442;27;BTN;Bhutan;7;Monggar;49;Chaskhar
4444;27;BTN;Bhutan;7;Monggar;51;Drametse
4446;27;BTN;Bhutan;7;Monggar;53;Gongdue
4447;27;BTN;Bhutan;7;Monggar;54;Jurmey
4448;27;BTN;Bhutan;7;Monggar;55;Kengkhar
4450;27;BTN;Bhutan;7;Monggar;57;Narang
4451;27;BTN;Bhutan;7;Monggar;58;Ngatshang
4453;27;BTN;Bhutan;7;Monggar;60;Shermung
4454;27;BTN;Bhutan;7;Monggar;61;Silambi
4455;27;BTN;Bhutan;7;Monggar;62;Thangrong
4456;27;BTN;Bhutan;7;Monggar;63;Tsakaling
4457;27;BTN;Bhutan;7;Monggar;64;Tsamang
4458;27;BTN;Bhutan;8;Paro;65;Doga
4464;27;BTN;Bhutan;8;Paro;71;Naja
4468;27;BTN;Bhutan;9;Pemagatshel;75;Chhimung
4469;27;BTN;Bhutan;9;Pemagatshel;76;Chokhorling
4472;27;BTN;Bhutan;9;Pemagatshel;79;Dungmin
4474;27;BTN;Bhutan;9;Pemagatshel;81;Nanong
4477;27;BTN;Bhutan;9;Pemagatshel;84;Yurung
4482;27;BTN;Bhutan;10;Punakha;89;Goenshari
4484;27;BTN;Bhutan;10;Punakha;91;Kabjisa
4486;27;BTN;Bhutan;10;Punakha;93;Shengabjimi
4489;27;BTN;Bhutan;10;Punakha;96;Toewang
4491;27;BTN;Bhutan;11;Samdrupjongkhar;98;Gomdar
4493;27;BTN;Bhutan;11;Samdrupjongkhar;100;Langchhenphu
4494;27;BTN;Bhutan;11;Samdrupjongkhar;101;Lauri
4495;27;BTN;Bhutan;11;Samdrupjongkhar;102;Martshala
4496;27;BTN;Bhutan;11;Samdrupjongkhar;103;Pemathang
4497;27;BTN;Bhutan;11;Samdrupjongkhar;104;Phuntsthothang
4498;27;BTN;Bhutan;11;Samdrupjongkhar;105;Samrang
4499;27;BTN;Bhutan;11;Samdrupjongkhar;106;Serthig
4500;27;BTN;Bhutan;11;Samdrupjongkhar;107;Wangphu
4501;27;BTN;Bhutan;12;Samtse;108;Bara
4505;27;BTN;Bhutan;12;Samtse;112;Denchhukha
4506;27;BTN;Bhutan;12;Samtse;113;Dorokha
4507;27;BTN;Bhutan;12;Samtse;114;Dungtoe
4513;27;BTN;Bhutan;12;Samtse;120;Tendu
4514;27;BTN;Bhutan;12;Samtse;121;Ugentse
4519;27;BTN;Bhutan;13;Sarpang;126;Doban
4522;27;BTN;Bhutan;13;Sarpang;129;Jigmichhoeling
4523;27;BTN;Bhutan;13;Sarpang;130;Senge
4526;27;BTN;Bhutan;13;Sarpang;133;Taklai
4527;27;BTN;Bhutan;13;Sarpang;134;Umling
4530;27;BTN;Bhutan;14;Thimphu;137;Genye
4532;27;BTN;Bhutan;14;Thimphu;139;Lingzhi
4534;27;BTN;Bhutan;14;Thimphu;141;Naro
4535;27;BTN;Bhutan;14;Thimphu;142;Soe
4537;27;BTN;Bhutan;15;Trashigang;144;Bidung
4539;27;BTN;Bhutan;15;Trashigang;146;Kangpara
4540;27;BTN;Bhutan;15;Trashigang;147;Khaling
4541;27;BTN;Bhutan;15;Trashigang;148;Lumang
4542;27;BTN;Bhutan;15;Trashigang;149;Merak
4543;27;BTN;Bhutan;15;Trashigang;150;Phongme
4544;27;BTN;Bhutan;15;Trashigang;151;Radi
4545;27;BTN;Bhutan;15;Trashigang;152;Sakteng
4547;27;BTN;Bhutan;15;Trashigang;154;Shongphu
4548;27;BTN;Bhutan;15;Trashigang;155;Thrimshing
4549;27;BTN;Bhutan;15;Trashigang;156;Udzorong
4551;27;BTN;Bhutan;16;Trongsa;158;Dragteng
4552;27;BTN;Bhutan;16;Trongsa;159;Korphu
4554;27;BTN;Bhutan;16;Trongsa;161;Nubi
4555;27;BTN;Bhutan;16;Trongsa;162;Tangsibji
4556;27;BTN;Bhutan;17;Tsirang;163;Barzhong
4557;27;BTN;Bhutan;17;Tsirang;164;Beteni
4558;27;BTN;Bhutan;17;Tsirang;165;Dunglegang
4559;27;BTN;Bhutan;17;Tsirang;166;Gosarling
4560;27;BTN;Bhutan;17;Tsirang;167;Kikorthang
4561;27;BTN;Bhutan;17;Tsirang;168;Mendrelgang
4562;27;BTN;Bhutan;17;Tsirang;169;Patakla
4563;27;BTN;Bhutan;17;Tsirang;170;Phuentenchhu
4564;27;BTN;Bhutan;17;Tsirang;171;Rangthangling
4565;27;BTN;Bhutan;17;Tsirang;172;Shemjong
4566;27;BTN;Bhutan;17;Tsirang;173;Tsholingkhor
4567;27;BTN;Bhutan;17;Tsirang;174;Tsirangtoe
4568;27;BTN;Bhutan;18;Wangduephodrang;175;Athang
4569;27;BTN;Bhutan;18;Wangduephodrang;176;Bjena
4571;27;BTN;Bhutan;18;Wangduephodrang;178;Dangchhu
4572;27;BTN;Bhutan;18;Wangduephodrang;179;Gangte
4575;27;BTN;Bhutan;18;Wangduephodrang;182;Kazhi
4579;27;BTN;Bhutan;18;Wangduephodrang;186;Phobji
4581;27;BTN;Bhutan;18;Wangduephodrang;188;Sephu
4584;27;BTN;Bhutan;19;Yangtse;191;Jamkhar
4585;27;BTN;Bhutan;19;Yangtse;192;Khamdang
4586;27;BTN;Bhutan;19;Yangtse;193;Ramjar
4587;27;BTN;Bhutan;19;Yangtse;194;Toetsho
4588;27;BTN;Bhutan;19;Yangtse;195;Tomzhangtshen
4590;27;BTN;Bhutan;19;Yangtse;197;Yalang
4591;27;BTN;Bhutan;20;Zhemgang;198;Bardo
4592;27;BTN;Bhutan;20;Zhemgang;199;Bjoka
4593;27;BTN;Bhutan;20;Zhemgang;200;Gozhing
4595;27;BTN;Bhutan;20;Zhemgang;202;Ngangla
4596;27;BTN;Bhutan;20;Zhemgang;203;Pangkhar
4597;27;BTN;Bhutan;20;Zhemgang;204;Shingkhar
4632;28;BOL;Bolivia;4;La Paz;34;Bautista Saavedra
4635;28;BOL;Bolivia;4;La Paz;37;Gualberto Villarroel
4639;28;BOL;Bolivia;4;La Paz;41;Loayza
4649;28;BOL;Bolivia;5;Oruro;51;Carangas
4652;28;BOL;Bolivia;5;Oruro;54;Ladislao Cabrera
4653;28;BOL;Bolivia;5;Oruro;55;Litoral
4656;28;BOL;Bolivia;5;Oruro;58;Sajama
4663;28;BOL;Bolivia;7;Potosí;65;Bernardino Bilbao
4664;28;BOL;Bolivia;7;Potosí;66;Charcas
4667;28;BOL;Bolivia;7;Potosí;69;Daniel Campos
5574;33;BRA;Brazil;8;Espírito Santo;833;Ilha Trindade
5575;33;BRA;Brazil;8;Espírito Santo;834;Ilhas de Martim Vaz
5898;33;BRA;Brazil;10;Maranhão;1157;Brejo de Areia
5972;33;BRA;Brazil;10;Maranhão;1231;Marajá do Sena
6046;33;BRA;Brazil;10;Maranhão;1305;Santa Fé de Goiás
6373;33;BRA;Brazil;13;Minas Gerais;1632;Braúnas
6497;33;BRA;Brazil;13;Minas Gerais;1756;Cordislândia
6657;33;BRA;Brazil;13;Minas Gerais;1916;Itamarati de Minas
